caseid,weight,MDregvote,likelyvoter,Question25_treat,Question29_30_order,Question1,Question2,Question3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,Question14,Question14_other,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22_1,Question22_2,Question22_3,Question22_4,Question22_5,Question22_6,Question22_7,Question22_8,Question22_9,Question22_99,Question23,Question24,Question25a,Question25b,Question26_1,Question26_2,Question26_3,Question26_4,Question26_5,Question26_6,Question26_7,Question26_8,Question26_9,Question26_10,Question26_19,Question26_99,Question27,Question28,Question29,Question30,urbanicity2,birthyr,gender,race,hispanic,educ,marstat,employ,ownhome,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,inputzip,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1898124180.0,0.893945735149804,1,1,2,2,2,2,2,4,2,3,2,4,2,8,2,8,4,2,__NA__,1,3,3,3,4,5.0,7.0,2,2,1,1,2,2,2,2,2,2,2,20.0,9,5,2,2,2,1,1,1,2,1,1,1,2,2,3,1,2,1,9,1963.0,1,1,2,3,1,1,1,11,2,3,5,2,2,24,21770.0,1,4,1,1,2,2,2,1,2024-10-24T19:48:20.896,2024-10-24T19:59:13.589
1897991130.0,0.682682575834651,1,1,1,2,1,1,3,1,4,2,3,1,4,8,2,8,8,5,__NA__,2,3,3,2,3,don't know,50.0,2,2,2,2,2,2,2,2,1,2,2,96.0,3,9,2,1,1,2,2,2,1,2,2,2,2,2,9,9,1,3,9,1961.0,2,1,2,2,5,5,1,97,2,1,1,1,1,24,21144.0,1,2,3,2,6,2,1,1,2024-10-24T19:45:04.617,2024-10-24T20:00:00.782
1898082472.0,0.593692717411587,1,1,1,1,1,1,1,1,4,2,2,1,9,2,2,9,1,10,__NA__,1,1,3,3,2,0.0,0.0,2,1,2,2,2,1,2,2,2,2,2,85.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,4,9,1982.0,2,1,2,5,1,1,2,9,1,1,1,1,1,24,20901.0,1,2,1,1,2,1,1,1,2024-10-24T19:51:42.151,2024-10-24T20:05:27.389
1897202342.0,0.524108500702286,1,1,1,1,1,2,1,1,4,8,1,1,1,2,2,2,3,4,__NA__,1,1,3,2,3,10.0,5.0,2,2,2,2,2,2,2,2,1,2,1,100.0,4,9,1,2,1,1,1,1,1,1,1,1,2,2,4,1,2,1,9,1955.0,1,1,2,5,5,5,2,2,2,1,1,1,1,24,21205.0,1,3,1,1,3,2,1,2,2024-10-24T19:56:43.232,2024-10-24T20:07:19.941
1898133216.0,0.761752078731488,1,1,2,2,1,1,1,1,4,1,3,1,2,1,3,2,1,4,__NA__,1,1,2,2,4,51.0,52.0,2,2,2,2,2,2,2,2,1,2,2,100.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,4,9,1947.0,1,4,2,5,6,5,1,8,2,1,2,1,1,24,20832.0,1,3,1,7,4,2,2,6,2024-10-24T20:01:14.118,2024-10-24T20:07:21.860
1898012070.0,1.08575546946116,1,1,2,2,1,1,1,2,4,2,2,2,2,2,8,9,8,4,__NA__,3,1,2,2,4,50.0,50.0,2,2,2,1,2,2,2,2,2,2,2,75.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,9,2,1,5,9,1987.0,2,6,2,6,1,1,1,12,2,1,2,4,1,24,21230.0,1,3,2,10,6,2,4,7,2024-10-24T19:29:56.516,2024-10-24T20:13:47.906
1898080776.0,0.42105195286349,1,1,2,2,1,1,1,1,4,1,3,2,2,2,1,8,1,9,__NA__,1,1,1,1,4,14.0,77.0,2,1,2,2,1,2,2,1,2,2,2,96.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,5,9,1961.0,2,1,2,3,3,2,2,9,2,1,1,1,1,24,21202.0,1,1,2,9,6,2,4,7,2024-10-24T20:10:52.908,2024-10-24T20:17:28.573
1898136752.0,0.737491810897074,1,1,1,1,1,1,1,1,4,3,2,1,2,1,1,3,2,7,__NA__,1,1,2,2,4,9.0,7.0,2,2,1,1,2,2,1,2,2,2,2,100.0,4,9,2,2,2,1,1,1,1,1,1,1,2,2,3,3,1,3,9,1932.0,2,1,2,5,3,5,2,6,2,1,1,1,1,24,21666.0,1,2,1,1,6,2,3,2,2024-10-24T20:09:04.690,2024-10-24T20:18:23.483
1897974244.0,0.735632549650348,1,1,2,1,1,1,1,1,4,2,2,2,3,2,2,3,2,9,__NA__,9,1,3,2,3,15.0,10.0,2,2,2,2,2,1,2,2,2,2,2,45.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,9,1,2,4,9,1985.0,1,1,2,6,1,1,1,10,1,1,1,1,1,24,21157.0,1,2,1,10,5,2,4,7,2024-10-24T19:44:30.707,2024-10-24T20:19:51.631
1897109202.0,0.550686428606322,1,1,2,2,1,4,1,1,4,3,3,1,9,1,2,9,2,7,__NA__,1,1,4,3,1,2.0,10.0,2,2,2,2,2,2,2,2,1,2,2,51.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,2,9,1973.0,1,1,2,5,1,3,1,10,1,1,2,1,1,24,20878.0,1,3,1,10,6,2,4,7,2024-10-24T19:52:09.213,2024-10-24T20:21:22.714
1898012088.0,0.429100530342438,1,1,2,1,1,1,1,2,4,2,2,2,3,1,3,3,2,5,__NA__,3,1,4,2,2,30.0,30.0,2,2,2,2,2,1,2,2,2,2,2,61.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,2,9,1962.0,1,1,2,4,1,6,1,1,2,1,1,1,1,24,21635.0,1,1,1,11,5,2,4,1,2024-10-24T20:13:53.159,2024-10-24T20:21:23.711
1898111062.0,0.463445247114495,1,1,2,1,2,2,1,4,2,4,2,4,4,8,1,8,4,2,__NA__,2,1,4,3,1,90.0,71.0,1,2,1,2,2,2,2,2,2,2,2,90.0,9,5,2,2,2,1,1,2,2,1,1,1,2,2,1,4,3,3,9,1962.0,2,1,2,2,4,5,3,7,2,2,6,2,2,24,21061.0,1,4,1,11,6,2,4,7,2024-10-24T20:12:54.574,2024-10-24T20:22:32.155
1898064206.0,1.25061932469161,1,1,1,2,2,2,3,4,1,4,2,4,9,2,1,9,4,2,__NA__,1,3,2,3,1,3.0,0.0,2,2,1,2,1,2,1,2,2,2,2,50.0,4,9,2,2,2,1,2,2,2,1,1,1,2,2,3,1,2,1,9,1961.0,1,1,2,5,1,1,1,13,2,2,7,2,2,24,21114.0,1,4,2,1,5,2,1,4,2024-10-24T20:14:19.162,2024-10-24T20:22:55.876
1898082428.0,0.429100530342438,1,1,2,2,1,1,1,2,4,2,2,2,9,2,2,8,2,99,No single issue,1,1,2,1,4,1.0,1.0,2,2,2,2,2,2,2,2,1,2,2,90.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,3,9,1962.0,1,1,2,3,1,1,1,11,2,3,3,4,1,24,21727.0,1,3,1,10,6,2,4,7,2024-10-24T19:58:41.617,2024-10-24T20:23:41.258
1898082426.0,1.80870308235686,1,1,1,2,2,2,2,4,1,4,3,4,4,3,2,8,4,2,__NA__,1,4,2,3,3,7.0,4.0,1,2,1,2,2,2,2,2,2,2,2,4.0,4,9,1,2,2,1,1,1,2,1,1,1,2,2,3,1,3,1,9,1959.0,1,1,2,2,1,1,1,11,2,2,6,2,2,24,20657.0,1,4,1,1,4,1,1,2,2024-10-24T20:13:13.471,2024-10-24T20:23:52.142
1898155840.0,0.699135754324684,1,1,1,1,1,1,1,1,4,1,2,1,2,8,1,8,1,3,__NA__,1,2,2,2,4,2.0,2.0,2,2,2,2,2,2,2,2,1,2,2,50.0,4,9,1,2,2,1,1,1,2,1,1,1,2,2,4,3,1,2,9,1956.0,1,2,2,5,1,5,1,14,2,1,2,1,1,24,21044.0,1,3,1,1,4,2,1,1,2024-10-24T20:06:14.514,2024-10-24T20:24:02.433
1896192048.0,2.1689446682541,1,2,2,2,2,2,3,4,1,4,1,1,2,3,3,3,3,5,__NA__,1,2,4,3,1,22.0,13.0,1,1,1,1,2,2,2,2,2,2,2,53.0,9,4,2,2,2,1,2,1,2,2,2,1,2,2,1,4,5,5,9,1953.0,2,1,2,2,1,6,1,3,2,2,7,2,2,24,21234.0,1,4,2,1,5,2,2,3,2024-10-24T20:10:35.145,2024-10-24T20:27:12.007
1897992328.0,0.818247686232752,1,1,1,2,1,1,1,1,4,2,3,2,2,2,2,9,2,9,__NA__,1,1,3,3,3,3.0,2.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,3,1,2,9,1949.0,2,1,2,6,3,5,1,9,2,1,1,1,1,24,21044.0,1,1,1,11,6,2,4,7,2024-10-24T20:30:15.312,2024-10-24T20:36:35.891
1898111956.0,1.1328078164886,1,1,2,2,1,1,1,4,4,1,3,1,9,1,3,3,2,3,__NA__,2,1,2,2,3,7.0,16.0,1,2,2,2,2,2,1,2,2,2,2,50.0,9,4,1,1,2,1,1,1,1,1,1,1,2,2,4,2,1,4,9,1955.0,2,1,2,5,3,1,1,7,2,1,1,1,1,24,21702.0,1,1,1,7,1,2,2,2,2024-10-24T20:22:26.625,2024-10-24T20:37:10.361
1898082494.0,1.58481305795678,1,1,1,1,2,2,2,4,1,4,4,4,4,3,1,2,4,2,__NA__,1,3,3,3,2,21.0,31.0,1,2,1,2,2,2,1,2,2,2,2,31.0,4,9,2,2,2,1,2,2,2,2,1,1,2,2,3,1,4,1,9,1941.0,2,1,2,2,4,5,1,4,2,2,7,2,2,24,20657.0,1,5,1,1,2,1,1,1,2024-10-24T20:03:44.583,2024-10-24T20:37:25.857
1898137908.0,0.598051157011642,1,1,1,2,1,1,1,1,4,1,4,1,8,1,2,9,2,4,__NA__,1,1,3,3,2,0.0,50.0,2,1,2,1,1,2,1,2,2,2,2,100.0,4,9,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,9,1971.0,2,2,2,5,5,4,2,9,2,1,1,1,1,24,20735.0,1,2,1,1,6,2,1,6,2024-10-24T20:12:09.582,2024-10-24T20:38:18.324
1897399104.0,0.550686428606322,1,1,1,1,1,1,1,1,4,2,2,1,9,2,2,3,2,9,__NA__,1,2,1,1,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,60.0,4,9,1,1,2,1,1,1,2,1,1,1,2,2,4,3,1,4,9,1972.0,1,1,2,5,1,5,1,12,2,1,2,1,1,24,21044.0,1,3,1,9,6,2,4,7,2024-10-24T20:36:55.457,2024-10-24T20:42:41.262
1898082422.0,0.784923172664636,1,1,2,2,1,1,1,1,4,1,2,1,2,1,2,3,1,7,__NA__,2,1,1,2,4,5.0,10.0,2,1,2,1,2,2,2,2,2,2,2,75.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,3,9,1967.0,2,1,2,5,1,5,1,13,2,1,1,1,1,24,21075.0,1,2,1,2,5,2,3,6,2024-10-24T20:32:20.601,2024-10-24T20:46:04.258
1898169472.0,0.632944101731647,1,1,1,1,9,9,1,8,8,8,8,8,8,8,1,8,3,4,__NA__,1,1,2,2,4,0.0,4.0,2,2,2,2,2,2,2,2,1,2,2,don't know,4,9,2,2,2,1,1,2,2,1,1,1,2,2,3,3,1,4,9,1947.0,2,1,2,3,1,5,1,97,2,3,4,2,1,24,21620.0,1,3,1,4,4,2,2,8,2024-10-24T20:39:21.355,2024-10-24T20:53:00.183
1898203108.0,0.650792195237731,1,1,1,2,1,1,1,1,4,2,4,1,2,1,2,3,2,5,__NA__,1,1,3,3,4,20.0,11.0,2,2,2,2,2,2,2,2,1,2,2,90.0,4,9,1,1,1,1,1,1,1,2,1,1,2,2,3,2,1,5,9,1954.0,2,2,2,5,5,1,1,10,2,1,1,4,1,24,21015.0,1,2,1,1,6,2,4,6,2024-10-24T20:53:17.590,2024-10-24T20:58:54.780
1897866986.0,0.920428861103057,1,1,2,2,1,1,1,2,4,2,2,2,8,8,1,1,1,1,__NA__,2,1,2,2,4,50.0,50.0,2,1,2,2,1,1,1,1,2,2,2,75.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,4,9,1975.0,2,4,2,3,5,1,1,11,2,3,3,1,1,24,20906.0,1,2,2,11,6,2,4,4,2024-10-24T20:51:49.461,2024-10-24T21:01:33.130
1898202712.0,1.34517288027824,1,1,1,1,9,3,2,4,2,4,8,4,4,2,8,9,4,2,__NA__,4,2,1,2,9,0.0,0.0,2,2,2,2,2,2,2,2,2,1,2,50.0,4,9,1,2,2,1,1,2,1,1,1,1,2,2,5,2,1,5,9,1971.0,2,6,2,6,3,1,1,12,2,3,4,4,5,24,21114.0,1,3,3,12,5,2,3,1,2024-10-24T20:51:49.361,2024-10-24T21:03:27.835
1898111094.0,0.784923172664636,1,1,2,2,1,1,1,1,4,2,2,9,1,2,4,8,8,5,__NA__,1,1,1,1,4,1.0,1.0,2,2,2,2,2,2,2,2,1,2,2,100.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,5,2,3,4,9,1963.0,2,1,2,5,1,5,1,13,2,3,3,1,1,24,21620.0,1,3,2,11,6,2,4,6,2024-10-24T21:11:12.053,2024-10-24T21:20:40.217
1897891450.0,0.872168888218848,1,1,1,1,1,4,1,2,4,4,8,2,8,2,1,8,3,6,__NA__,2,3,3,3,2,36.0,13.0,2,2,1,1,2,2,2,2,2,2,2,86.0,4,9,2,2,2,1,1,1,2,2,1,1,2,2,1,3,3,3,9,1968.0,2,1,2,6,1,2,1,9,2,1,2,1,1,24,21044.0,1,3,1,4,4,2,2,5,2024-10-24T21:13:29.536,2024-10-24T21:20:52.393
1897393948.0,1.45465333628301,1,1,2,1,1,1,1,1,4,2,3,1,8,1,2,3,1,7,__NA__,1,1,2,1,3,5.0,10.0,2,2,2,2,2,2,2,2,1,2,2,52.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,4,9,1984.0,1,1,2,5,1,1,1,13,1,1,1,1,1,24,20912.0,1,1,1,11,6,2,3,7,2024-10-24T21:10:18.039,2024-10-24T21:24:46.628
1898250394.0,1.18924853677447,1,1,1,1,2,2,1,4,1,4,2,2,4,3,1,2,4,2,__NA__,1,2,3,3,2,10.0,33.0,2,2,1,2,1,1,1,2,2,2,2,43.0,3,9,2,2,2,1,1,2,2,1,1,2,2,2,3,1,4,1,9,1971.0,1,1,2,3,1,1,1,7,1,2,7,2,2,24,21015.0,1,4,2,2,3,2,2,5,2024-10-24T21:18:47.886,2024-10-24T21:29:17.071
1898237592.0,0.687742709240614,1,1,2,2,1,1,1,1,4,1,2,1,8,2,1,8,1,6,__NA__,1,1,2,2,4,1.0,1.0,2,2,2,2,2,2,2,2,1,2,2,80.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,2,9,1944.0,1,1,2,6,1,5,1,9,2,1,1,1,1,24,21032.0,1,2,1,9,6,2,4,7,2024-10-24T21:19:07.911,2024-10-24T21:34:39.529
1897990182.0,1.18600954220251,1,1,2,1,2,3,2,4,1,4,4,4,4,4,1,4,4,2,__NA__,1,4,4,3,2,50.0,50.0,1,1,1,1,1,1,1,2,2,2,2,50.0,9,5,1,2,2,1,1,1,2,1,1,1,2,2,1,1,5,2,9,1967.0,1,1,2,2,1,1,1,8,2,4,5,2,2,24,21222.0,1,5,1,1,1,1,1,1,2024-10-24T18:28:18.903,2024-10-24T21:47:26.216
1898284496.0,0.518606974858298,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,2,1,5,__NA__,1,1,2,1,3,10.0,don't know,2,2,2,1,2,2,2,2,2,2,2,91.0,3,9,2,2,2,2,1,2,2,2,1,2,2,2,1,3,1,1,9,1992.0,1,2,2,5,5,1,2,5,2,1,1,1,1,24,21048.0,1,1,1,2,2,1,2,2,2024-10-24T21:37:42.081,2024-10-24T21:47:33.509
1898260000.0,0.632944101731647,1,1,1,2,1,1,1,1,4,1,2,1,1,3,1,2,2,8,__NA__,1,1,3,2,3,29.0,18.0,2,2,2,2,2,2,2,2,1,2,2,81.0,5,9,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,4,9,1954.0,2,1,2,3,1,1,1,5,2,1,1,1,1,24,21286.0,1,2,1,2,4,2,2,1,2024-10-24T21:57:46.980,2024-10-24T22:04:31.222
1898169524.0,0.925910370526736,1,1,2,2,1,1,1,1,4,2,2,2,8,1,2,8,2,8,__NA__,1,1,2,3,3,50.0,50.0,2,1,2,1,1,2,2,2,2,2,2,60.0,9,4,1,1,1,1,1,1,2,1,1,1,2,2,3,2,1,4,9,1979.0,2,1,2,5,5,1,1,12,2,1,1,1,1,24,20716.0,1,2,2,10,5,2,3,5,2024-10-24T22:12:17.585,2024-10-24T22:19:14.916
1897394924.0,0.618023594930495,1,1,1,1,2,2,2,4,2,4,1,4,9,4,1,9,4,4,__NA__,3,3,3,3,3,30.0,50.0,1,2,1,2,1,1,2,2,2,2,2,don't know,4,9,2,2,2,1,2,2,2,1,1,1,2,2,4,1,3,3,9,1963.0,1,1,2,5,3,1,2,12,2,2,6,2,2,24,20874.0,1,4,1,2,3,2,2,3,2024-10-24T22:04:20.523,2024-10-24T22:21:17.786
1898338510.0,0.444515271947287,1,1,2,2,1,1,1,1,4,2,2,1,8,2,1,1,2,7,__NA__,1,1,2,1,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,100.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,5,9,1962.0,1,1,2,6,1,5,1,14,2,3,3,4,1,24,21620.0,1,3,1,1,1,2,1,2,2024-10-24T22:14:41.362,2024-10-24T22:26:44.099
1898169474.0,0.349940935269743,1,1,1,1,1,1,1,1,4,2,2,1,9,2,2,9,1,9,__NA__,2,1,3,2,2,10.0,1.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,4,9,1969.0,1,1,2,5,5,6,2,2,2,1,1,1,1,24,20603.0,1,2,1,1,6,2,1,2,2024-10-24T22:08:31.801,2024-10-24T22:27:06.488
1898237740.0,0.784923172664636,1,1,2,1,2,2,1,4,2,4,2,3,9,2,2,9,4,99,Single sex spaces,1,1,3,3,2,10.0,11.0,1,2,1,1,1,2,1,2,2,2,2,61.0,9,5,1,2,2,1,1,1,2,1,1,1,2,2,4,1,4,1,9,1971.0,2,1,2,5,1,5,1,9,2,3,5,1,1,24,21849.0,1,3,1,1,5,2,1,1,2024-10-24T22:19:40.378,2024-10-24T22:28:20.248
1898302424.0,1.53007567915802,1,1,2,1,2,2,2,4,1,3,2,3,4,2,2,8,4,4,__NA__,2,4,3,3,2,1.0,1.0,1,1,2,2,2,1,2,2,2,2,2,50.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,4,9,1969.0,2,2,2,6,1,1,1,13,1,1,1,1,1,24,20723.0,1,2,1,1,3,2,1,3,2024-10-24T22:12:44.486,2024-10-24T22:32:07.514
1898366882.0,0.438024986126745,1,1,1,2,1,1,1,2,4,2,3,2,2,2,2,9,8,5,__NA__,1,1,2,2,4,2.0,1.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,2,1,1,1,2,2,9,2,1,9,9,1967.0,2,1,2,3,6,9,1,11,2,1,1,1,1,24,21117.0,1,2,1,1,5,2,1,1,2024-10-24T22:24:45.411,2024-10-24T22:35:26.410
1897742020.0,2.24321904790388,1,1,2,1,1,2,1,1,4,2,2,1,2,1,2,2,2,99,democracy,1,1,1,2,4,don't know,don't know,2,2,2,2,2,2,2,2,1,2,1,68.0,9,4,1,1,2,1,1,1,1,1,1,1,2,2,9,3,2,2,9,1958.0,2,2,2,6,1,5,1,11,2,3,4,1,1,24,20715.0,1,3,2,11,5,2,3,1,2024-10-24T21:53:54.936,2024-10-24T22:38:20.815
1898357756.0,0.368601562800285,1,1,2,2,1,1,1,2,4,2,3,2,9,2,8,8,2,5,__NA__,1,1,2,2,2,0.0,don't know,2,2,2,2,2,2,2,2,1,2,2,don't know,9,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,9,1959.0,1,1,2,3,5,5,2,1,2,1,1,1,1,24,20815.0,1,2,1,9,6,2,4,7,2024-10-24T22:30:32.408,2024-10-24T22:38:29.814
1898338516.0,1.06772187434749,1,1,2,1,2,3,2,4,2,4,4,4,4,2,1,4,4,2,__NA__,1,3,3,3,4,10.0,9.0,1,2,1,2,1,2,1,2,2,2,9,19.0,9,5,2,2,2,1,2,2,2,1,1,1,2,2,9,2,2,5,9,1951.0,1,1,2,3,5,5,1,4,2,3,4,2,6,24,21228.0,1,4,1,11,6,2,3,1,2024-10-24T22:31:58.699,2024-10-24T22:39:01.425
1897991122.0,1.35741973845467,1,1,1,1,1,1,1,2,4,8,2,2,2,2,2,2,8,4,__NA__,3,2,2,2,3,don't know,don't know,2,2,2,2,2,1,2,2,2,2,2,100.0,4,9,1,1,1,1,1,1,1,2,1,1,2,2,3,3,2,2,9,1956.0,2,1,2,2,1,9,1,3,2,1,1,1,1,24,21636.0,1,2,1,1,5,2,3,6,2024-10-24T22:30:38.760,2024-10-24T22:40:46.491
1898382974.0,1.77807790572817,1,1,2,1,1,3,1,1,4,8,8,8,9,8,8,8,3,7,__NA__,4,4,4,2,9,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,78.0,9,4,2,2,2,2,1,1,2,2,2,2,2,2,3,9,9,9,9,1964.0,2,2,2,2,5,5,1,97,2,1,2,1,1,24,20748.0,1,1,4,11,6,2,2,7,2024-10-24T22:37:34.070,2024-10-24T22:46:23.806
1898382670.0,0.438024986126745,1,1,1,2,1,1,1,1,4,1,4,1,1,1,2,3,2,7,__NA__,1,1,2,2,2,2.0,5.0,2,2,2,2,2,2,2,2,1,2,2,96.0,4,9,1,1,1,2,1,1,1,1,1,2,2,2,4,2,1,4,9,1963.0,2,1,2,4,4,7,1,5,2,1,1,1,1,24,21502.0,1,2,1,7,5,2,1,1,2024-10-24T22:36:09.847,2024-10-24T22:49:18.409
1898382608.0,0.850061468170934,1,1,2,1,1,1,3,1,4,1,2,2,8,8,1,9,9,4,__NA__,1,1,2,2,4,don't know,don't know,1,1,1,1,1,1,1,1,2,2,2,100.0,9,5,1,1,2,1,1,1,2,2,1,1,2,2,5,9,9,1,9,1958.0,2,2,2,2,1,5,1,5,2,1,1,1,6,24,21875.0,1,1,2,11,2,1,1,2,2024-10-24T22:35:51.819,2024-10-24T22:51:43.364
1898169512.0,0.818247686232752,1,1,1,2,1,1,1,1,4,2,2,1,8,2,2,8,2,6,__NA__,1,1,3,3,4,20.0,0.0,2,2,1,2,2,2,2,2,2,2,2,95.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,9,1,1,3,9,1941.0,2,1,2,6,3,5,1,10,2,1,1,1,1,24,21037.0,1,2,1,1,6,2,2,8,2024-10-24T22:38:20.854,2024-10-24T22:52:17.436
1898398208.0,2.16760191258834,1,1,1,2,9,9,1,3,4,3,4,8,2,1,8,8,1,6,__NA__,4,1,9,2,9,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,5,9,2001.0,1,1,2,4,5,4,3,97,2,1,2,7,1,24,21917.0,1,1,1,9,6,2,4,7,2024-10-24T22:46:54.171,2024-10-24T22:53:07.751
1898389168.0,1.93055762692466,1,1,2,1,2,2,1,3,3,3,1,8,3,3,2,9,9,2,__NA__,3,1,3,3,3,50.0,50.0,2,1,2,1,2,1,2,2,2,2,1,70.0,9,5,2,2,2,1,1,2,2,1,1,1,2,2,4,1,4,4,9,1950.0,1,1,2,6,5,1,1,13,2,3,4,2,2,24,21403.0,1,3,2,2,5,2,3,5,2024-10-24T22:42:38.886,2024-10-24T22:54:33.667
1898417750.0,1.17924800709644,1,1,2,1,1,1,1,1,4,1,3,1,9,1,1,1,2,5,__NA__,1,1,3,2,2,5.0,4.0,1,2,1,2,2,2,2,2,2,2,2,81.0,9,5,1,1,2,1,1,1,2,1,1,1,2,2,3,3,1,4,9,1970.0,1,3,1,3,5,3,2,3,2,1,1,1,1,24,20895.0,1,2,1,2,4,1,1,3,2024-10-24T23:01:08.080,2024-10-24T23:08:57.123
1897890364.0,0.677639280055772,1,2,2,1,1,1,3,1,4,2,3,1,8,4,3,8,4,4,__NA__,1,9,3,9,2,don't know,don't know,2,1,1,2,2,1,2,1,2,2,2,100.0,9,3,1,2,1,1,1,1,1,1,1,1,2,2,4,3,1,2,9,1991.0,2,2,2,6,5,2,2,97,2,1,1,1,1,24,20783.0,1,1,1,1,1,1,1,2,2024-10-24T22:51:02.849,2024-10-24T23:10:47.442
1897172612.0,1.06033761543519,1,1,1,1,2,2,1,4,1,4,1,3,8,1,3,8,4,2,__NA__,2,1,3,3,2,12.0,12.0,2,2,2,2,2,2,2,2,1,2,2,45.0,3,9,2,2,2,1,1,1,2,2,1,1,2,2,1,3,5,5,3,1964.0,2,1,2,2,3,1,1,5,2,2,6,7,2,24,20725.0,1,3,3,11,5,2,3,1,2024-10-24T23:16:44.620,2024-10-24T23:22:10.736
1898295488.0,0.676489484310909,1,1,1,2,1,4,1,2,4,2,2,2,3,4,2,3,2,4,__NA__,3,1,3,2,2,10.0,15.0,2,2,2,2,2,2,2,2,1,2,2,89.0,4,9,1,1,2,1,1,1,2,1,1,1,2,2,3,3,1,5,9,1980.0,1,1,2,2,3,1,2,11,1,3,4,3,1,24,21222.0,1,3,1,11,5,2,4,6,2024-10-24T21:41:19.149,2024-10-24T23:25:16.728
1898260040.0,1.18924853677447,1,1,2,2,2,2,1,4,4,3,1,2,8,8,2,4,2,4,__NA__,2,1,4,3,3,2.0,2.0,2,2,2,2,2,2,2,2,1,2,2,90.0,9,4,1,2,2,1,1,1,2,1,1,1,2,2,9,1,3,3,3,1968.0,1,1,2,4,3,6,1,4,2,1,2,2,2,24,21015.0,1,3,3,5,6,2,4,7,2024-10-24T23:20:39.489,2024-10-24T23:28:10.774
1897815978.0,0.79852409569816,1,1,2,2,1,1,1,1,4,2,2,2,8,2,1,8,2,7,__NA__,1,1,2,2,4,29.0,10.0,2,2,2,2,2,2,2,2,1,2,2,50.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,5,3,1,3,3,1960.0,1,2,2,5,1,1,1,12,2,1,1,1,1,24,20735.0,1,3,1,1,6,2,4,6,2024-10-24T23:18:26.627,2024-10-24T23:30:01.786
1898441558.0,0.593692717411587,1,1,1,1,5,1,1,2,4,2,2,2,1,1,3,4,1,6,__NA__,2,1,3,2,1,10.0,10.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,5,3,1986.0,2,1,2,5,3,1,2,5,1,1,1,1,1,24,21234.0,1,1,1,2,6,2,4,6,2024-10-24T23:22:29.838,2024-10-24T23:31:13.054
1898398368.0,0.687742709240614,1,1,1,2,1,1,1,2,4,2,3,2,9,2,2,8,3,99,Democracy,1,1,1,2,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,60.0,4,9,1,2,2,1,1,1,2,1,1,1,2,2,9,1,1,2,9,1946.0,1,1,2,6,1,5,1,97,2,1,1,1,1,24,20816.0,1,2,1,5,5,2,3,7,2024-10-24T22:47:25.062,2024-10-24T23:31:45.328
1897943732.0,1.35903816855193,1,1,2,2,2,2,2,4,1,4,3,4,4,8,3,8,4,2,__NA__,1,4,3,3,2,don't know,23.0,2,1,2,2,1,2,2,2,2,2,9,don't know,9,4,2,2,2,1,2,2,2,2,1,1,2,2,1,1,3,1,3,1976.0,2,1,2,4,4,2,1,4,2,2,7,2,2,24,21029.0,1,4,1,1,1,1,1,1,2024-10-24T23:20:26.022,2024-10-24T23:34:59.608
